"","X1","X2","X3","X4","X5"
"193",0.3576,1.61560056617016e-08,0.000641736310590108,0.0372977343503763,0.305223316672639
"194",0.3579,1.74025801738824e-08,0.000669677684729125,0.0383960009335319,0.311737513598908
"195",0.3582,1.8762717302145e-08,0.000699055361562618,0.0395316046204453,0.318405498983944
"196",0.3585,2.01228544304073e-08,0.000728433038396093,0.0406672083073575,0.32507348436897
"197",0.3588,2.17548304729168e-08,0.00076098157648033,0.0418823042594441,0.332061535571157
"198",0.3591,2.3386806515427e-08,0.000793530114564592,0.0430974002115322,0.339049586773357
"199",0.3594,2.51813765024394e-08,0.000827827940574043,0.0443547893161373,0.346204096639699
"200",0.3597,2.71385404339498e-08,0.000863875054508553,0.0456544715732525,0.353525065170132
"201",0.36,2.90957043654598e-08,0.00089992216844304,0.0469541538303664,0.360846033700553
"202",0.3603,3.14416742812913e-08,0.000939827771430146,0.0483438055179284,0.368513135350584
"203",0.3606,3.37876441971246e-08,0.000979733374417298,0.0497334572054925,0.376180237000631
"204",0.3609,3.63659288153839e-08,0.00102176576585354,0.0511709364724184,0.384027195757251
"205",0.3612,3.91765281360634e-08,0.00106592494573872,0.0526562433186984,0.392054011620386
"206",0.3615,4.19871274567422e-08,0.00111008412562388,0.0541415501649769,0.400080827483508
"207",0.3618,4.53526781452747e-08,0.00115893037546352,0.0557285144283933,0.408481304282661
"208",0.3621,4.87182288338049e-08,0.0012077766253031,0.0573154786918073,0.416881781081797
"209",0.3624,5.2415022699708e-08,0.0012592041115846,0.0589564382238718,0.425476244317096
"210",0.3627,5.64430597429901e-08,0.00131321283430817,0.0606513930245948,0.434264693988617
"211",0.363,6.0471096786275e-08,0.0013672215570318,0.0623463478253202,0.443053143660155
"212",0.3633,6.52895794511608e-08,0.00142691386503631,0.0641559718734713,0.452244242144378
"213",0.3636,7.01080621160502e-08,0.00148660617304088,0.0659655959216253,0.461435340628621
"214",0.3639,7.53978577228206e-08,0.00154942574296452,0.0678360743009793,0.470835282464084
"215",0.3642,8.11589662714601e-08,0.00161537257480701,0.0697674070115231,0.480444067650696
"216",0.3645,8.6920074820098e-08,0.00168131940664945,0.0716987397220649,0.490052852837293
"217",0.3648,9.38046967734431e-08,0.00175414598439054,0.0737591967041834,0.5000947216127
"218",0.3651,1.00689318726783e-07,0.00182697256213154,0.0758196536862987,0.510136590388087
"219",0.3654,1.08243143722191e-07,0.00190358117709929,0.077948576630477,0.520402876947168
"220",0.3657,1.16466171759679e-07,0.00198397182929403,0.0801459655367288,0.530893581290017
"221",0.366,1.24689199797173e-07,0.00206436248148886,0.082343354442984,0.541384285632887
"222",0.3663,1.34505784396667e-07,0.00215306585832011,0.084685891160854,0.552339927702703
"223",0.3666,1.44322368996168e-07,0.00224176923515146,0.0870284278787279,0.563295569772544
"224",0.3669,1.55087123517402e-07,0.00233503827786798,0.0894478588204382,0.574491903888882
"225",0.3672,1.66800047960345e-07,0.00243287298646932,0.0919441839859716,0.585928930051631
"226",0.3675,1.78512972403285e-07,0.00253070769507059,0.0944405091515022,0.597365956214363
"227",0.3678,1.92481346359679e-07,0.00263856838469103,0.0970997049616731,0.609301149947994
"228",0.3681,2.06449720316063e-07,0.00274642907431135,0.0997589007718398,0.6212363436816
"229",0.3684,2.21758657902532e-07,0.00285979138327957,0.102504302325529,0.633429177359612
"230",0.3687,2.38408159119122e-07,0.00297865531159613,0.105335909622755,0.645879650982127
"231",0.369,2.5505766033572e-07,0.00309751923991279,0.108167516919985,0.658330124604664
"232",0.3693,2.74892592728828e-07,0.00322845335349469,0.111181552518711,0.671313309766487
"233",0.3696,2.94727525121951e-07,0.00335938746707673,0.114195588117441,0.684296494928337
"234",0.3699,3.16453732101441e-07,0.00349693880570072,0.117306093027591,0.697554905950196
"235",0.3702,3.40071213667251e-07,0.00364110736936611,0.120513067249143,0.711088542831958
"236",0.3705,3.63688695233053e-07,0.0037852759330314,0.12372004147069,0.724622179713697
"237",0.3708,3.91795341627579e-07,0.00394394874461065,0.127130975848747,0.738724304870402
"238",0.3711,4.19901988022095e-07,0.00410262155618978,0.130541910226799,0.752826430027082
"239",0.3714,4.50671076495374e-07,0.00426923857639004,0.134060599973299,0.767221959001713
"240",0.3717,4.84102607047493e-07,0.00444379980521209,0.137687045088267,0.781910891794415
"241",0.372,5.1753413759963e-07,0.00461836103403431,0.141313490203241,0.796599824587145
"242",0.3723,5.57278401216549e-07,0.00481031872327259,0.145167543599481,0.811894152143177
"243",0.3726,5.97022664833454e-07,0.00500227641251072,0.149021596995717,0.827188479699183
"244",0.3729,6.40506796848279e-07,0.00520375339455085,0.152995785761427,0.842794923798353
"245",0.3732,6.87730797261108e-07,0.0054147496693937,0.157090109896632,0.858713484440808
"246",0.3735,7.34954797673968e-07,0.00562574594423677,0.161184434031845,0.874632045083297
"247",0.3738,7.91036392481356e-07,0.00585756796968786,0.165532274203385,0.891193910172353
"248",0.3741,8.47117987288722e-07,0.00608938999513876,0.16988011437492,0.90775577526138
"249",0.3744,9.08441313680393e-07,0.00633259687482637,0.174361635554556,0.924648934869668
"250",0.3747,9.75006371656524e-07,0.00658718860875171,0.178976837742319,0.941873388997361
"251",0.375,1.04157142963269e-06,0.00684178034267728,0.183592039930089,0.959097843125088
"252",0.3753,1.12053735804122e-06,0.00712125513152373,0.188489068490527,0.977004362607931
"253",0.3756,1.19950328644973e-06,0.00740072992036996,0.193386097050959,0.994910882090742
"254",0.3759,1.28579960104392e-06,0.00769379434796971,0.198431588901332,1.01316825663869
"255",0.3762,1.37942630182396e-06,0.00800044841432404,0.203625544041674,1.03177648625192
"256",0.3765,1.47305300260406e-06,0.00830710248067871,0.208819499182024,1.05038471586519
"257",0.3768,1.58400248622886e-06,0.00864342935354989,0.21432613413844,1.06971444376591
"258",0.3771,1.69495196985362e-06,0.00897975622642079,0.219832769094848,1.08904417166659
"259",0.3774,1.81612975262334e-06,0.00933227263301351,0.225503955491685,1.10874460100996
"260",0.3777,1.94753583453833e-06,0.00970097857332954,0.231339693328985,1.1288157317962
"261",0.378,2.07894191645339e-06,0.0100696845136459,0.237175431166293,1.14888686258248
"262",0.3783,2.2344916471242e-06,0.0104737049889997,0.243357381111252,1.16971938843953
"263",0.3786,2.39004137779494e-06,0.0108777254643531,0.249539331056202,1.19055191429655
"264",0.3789,2.559830613179e-06,0.0113009943340622,0.255903292635541,1.21177516216774
"265",0.3792,2.74385935327671e-06,0.0117435115981285,0.262449265849305,1.23338913205329
"266",0.3795,2.92788809337442e-06,0.0121860288621948,0.268995239063068,1.25500310193884
"267",0.3798,3.14549044547037e-06,0.0126704906955202,0.275923763752365,1.27741858876357
"268",0.3801,3.3630927975661e-06,0.0131549525288448,0.282852288441642,1.2998340755882
"269",0.3804,3.60047355008805e-06,0.0136622532804694,0.289981718666159,1.32266035188086
"270",0.3807,3.85763270303683e-06,0.0141923929503963,0.297312054425961,1.34589741764173
"271",0.381,4.11479185598574e-06,0.0147225326203238,0.304642390185773,1.36913448340266
"272",0.3813,4.41853029435226e-06,0.0153023901187224,0.312394541460284,1.39321314223302
"273",0.3816,4.72226873271866e-06,0.0158822476171206,0.320146692734784,1.41729180106334
"274",0.3819,5.05341544471465e-06,0.016489148675357,0.328120132642617,1.44180122002848
"275",0.3822,5.41197043034108e-06,0.0171230932934342,0.336314861183834,1.46674139912867
"276",0.3825,5.77052541596744e-06,0.0177570379115114,0.34450958972505,1.49168157822886
"277",0.3828,6.19355317029485e-06,0.0184497922113755,0.353168425922394,1.51750307665
"278",0.3831,6.61658092462184e-06,0.0191425465112382,0.361827262119713,1.54332457507103
"279",0.3834,7.07750135840299e-06,0.019867256282497,0.370729306691704,1.56959654690839
"280",0.3837,7.57631447163949e-06,0.0206239215251549,0.379874559638424,1.59631899216231
"281",0.384,8.07512758487625e-06,0.0213805867678136,0.389019812585158,1.62304143741628
"282",0.3843,8.662970861996e-06,0.0222066698570194,0.398674578741406,1.65068423989418
"283",0.3846,9.25081413911551e-06,0.0230327529462245,0.408329344897641,1.67832704237203
"284",0.3849,9.89092114543357e-06,0.0238965154911194,0.418250813127936,1.7064395962023
"285",0.3852,1.05832918809519e-05,0.0247979574917079,0.428438983432354,1.73502190138525
"286",0.3855,1.127566261647e-05,0.0256993994922962,0.438627153736771,1.76360420656821
"287",0.3858,1.2090682183219e-05,0.0266826057805331,0.449373419012875,1.79314484502386
"288",0.3861,1.29057017499672e-05,0.027665812068768,0.460119684288947,1.82268548347939
"289",0.3864,1.37926338615535e-05,0.0286933512637483,0.47115774417479,1.85271452028764
"290",0.3867,1.47514785179803e-05,0.0297652233654785,0.482487598670479,1.88323195544889
"291",0.387,1.57103231744076e-05,0.0308370954672098,0.493817453166185,1.91374939061022
"292",0.3873,1.68377231569051e-05,0.0320050646374164,0.505757196059367,1.94526166434387
"293",0.3876,1.79651231394021e-05,0.0331730338076219,0.517696938952531,1.97677393807745
"294",0.3879,1.91912317755963e-05,0.0343930496899386,0.529955177746778,2.00879241293157
"295",0.3882,2.05160490654877e-05,0.0356651122843663,0.542531912442107,2.04131708890624
"296",0.3885,2.18408663553781e-05,0.0369371748787926,0.555108647137415,2.07384176488082
"297",0.3888,2.33967630152728e-05,0.0383219295648283,0.568350278174413,2.10739586975737
"298",0.3891,2.49526596751684e-05,0.0397066842508655,0.581591909211434,2.14094997463401
"299",0.3894,2.66437133472589e-05,0.041152405018697,0.59518033842278,2.17502700830811
"300",0.3897,2.84699240315456e-05,0.042659091868324,0.609115565808462,2.2096269707797
"301",0.39,3.02961347158333e-05,0.0441657787179524,0.623050793194167,2.24422693325138
"302",0.3903,3.24383589008967e-05,0.0458043202204832,0.63770910396795,2.27988852097049
"303",0.3906,3.45805830859589e-05,0.0474428617230122,0.652367414741709,2.31555010868952
"304",0.3909,3.69074110184457e-05,0.0491526544874213,0.667402398545389,2.35175002976903
"305",0.3912,3.94188426983559e-05,0.0509336985137096,0.682814055378982,2.388488284209
"306",0.3915,4.19302743782643e-05,0.0527147425399958,0.698225712212549,2.42522653864888
"307",0.3918,4.48727894628383e-05,0.0546497072828107,0.714421738842386,2.46305570795628
"308",0.3921,4.78153045474142e-05,0.0565846720256277,0.730617765472251,2.50088487726378
"309",0.3924,5.10093243243979e-05,0.0586027148506331,0.747221860429794,2.53926619686951
"310",0.3927,5.44548487937919e-05,0.0607038357578284,0.764234023715028,2.5781996667735
"311",0.393,5.79003732631853e-05,0.0628049566650234,0.781246187000259,2.61713313667748
"312",0.3933,6.19324583152423e-05,0.0650853353729555,0.799106975395602,2.65718335953314
"313",0.3936,6.59645433672943e-05,0.0673657140808827,0.816967763790885,2.6972335823886
"314",0.3939,7.03384029014001e-05,0.0697427310669825,0.835269457103337,2.73784790484344
"315",0.3942,7.50540369175575e-05,0.0722163863312539,0.854012055332947,2.77902632689766
"316",0.3945,7.97696709337115e-05,0.0746900415955224,0.872754653562524,2.82020474895177
"317",0.3948,8.52813621332434e-05,0.0773719622044685,0.892412913279046,2.86252173593299
"318",0.3951,9.07930533327788e-05,0.0800538828134177,0.912071172995602,2.90483872291432
"319",0.3954,9.67679830335432e-05,0.082847942939475,0.932204505958851,2.94772959697534
"320",0.3957,0.000103206151235541,0.0857541425826426,0.952812912168807,2.99119435811609
"321",0.396,0.000109644319437538,0.0886603422258096,0.97342131837876,3.03465911925683
"322",0.3963,0.000117160040461804,0.0918079162752181,0.995014951415867,3.07927962987441
"323",0.3966,0.000124675761486061,0.0949554903246195,1.0166085844529,3.12390014049176
"324",0.3969,0.000132817697984673,0.0982328694222473,1.03871264738526,3.16910185718627
"325",0.3972,0.000141585849957636,0.1016400535681,1.06132714021293,3.21488477995791
"326",0.3975,0.000150354001930592,0.105047237713948,1.08394163304056,3.26066770272943
"327",0.3978,0.000160576869187211,0.108733468378775,1.10761312366682,3.30761830781324
"328",0.3981,0.000170799736443837,0.112419699043605,1.13128461429312,3.35456891289717
"329",0.3984,0.000181866868801773,0.116255802593827,1.15550289900065,3.40210525751989
"330",0.3987,0.000193778266261027,0.120241779029442,1.1802679777894,3.45022734168143
"331",0.399,0.000205689663720278,0.124227755465057,1.20503305657815,3.49834942584297
"332",0.3993,0.000219559652638565,0.128535503415582,1.23092870824598,3.54764523076552
"333",0.3996,0.000233429641556834,0.132843251366097,1.25682435991372,3.59694103568781
"334",0.3999,0.00024843477349448,0.137323593736855,1.28330395579355,3.64682400313312
"335",0.4002,0.000264575048451496,0.141976530527852,1.31036749588546,3.69729413310141
"336",0.4005,0.0002807153234085,0.146629467318843,1.33743103597732,3.74776426306957
"337",0.4008,0.000299485360343788,0.151652468207612,1.36570004162222,3.79940760223334
"338",0.4011,0.000318255397279089,0.156675469096387,1.39396904726717,3.85105094139726
"339",0.4014,0.000338547448841982,0.161896702338162,1.42285966746595,3.90327942569522
"340",0.4017,0.000360361515032477,0.16731616793294,1.45237190221856,3.95609305512728
"341",0.402,0.000382175581222976,0.172735633527719,1.48188413697117,4.00890668455934
"342",0.4023,0.000407510720374855,0.178579558054531,1.51267746955853,4.06288579934267
"343",0.4026,0.000432845859526701,0.184423482581329,1.54347080214577,4.11686491412569
"344",0.4029,0.000460215988716661,0.190494464926999,1.57492362684001,4.17142338481229
"345",0.4032,0.000489621107944723,0.196792505091536,1.60703594364124,4.22656121140242
"346",0.4035,0.000519026227172762,0.203090545256065,1.63914826044241,4.2816990379924
"347",0.4038,0.000553132427670384,0.209874089414672,1.67261737154472,4.33798675211855
"348",0.4041,0.000587238628168023,0.216657633573286,1.70608648264709,4.39427446624486
"349",0.4044,0.000624057883305683,0.223700524311582,1.7402528075416,4.45113164599636
"350",0.4047,0.000663590193083262,0.231002761629525,1.77511634622798,4.50855829137238
"351",0.405,0.000703122502860826,0.238304998947461,1.80997988491431,4.56598493674826
"352",0.4053,0.000748913188173297,0.246160988185111,1.84627520045768,4.62453734488426
"353",0.4056,0.00079470387348579,0.254016977422769,1.88257051600111,4.68308975302043
"354",0.4059,0.000844101042200258,0.262168340805466,1.91960019560201,4.7421973127988
"355",0.4062,0.000897104694316573,0.270615078333161,1.95736423926007,4.80186002421866
"356",0.4065,0.000950108346432848,0.279061815860846,1.99512828291806,4.86152273563834
"357",0.4068,0.00101141896234549,0.288138302460765,2.0343974870418,4.9222779228151
"358",0.4071,0.00107272957825817,0.297214789060694,2.0736666911656,4.98303310999203
"359",0.4074,0.00113882003604407,0.306626685345562,2.11370636832572,5.0443243997526
"360",0.4077,0.00120969033570301,0.316373991315321,2.15451651852183,5.10615179209605
"361",0.408,0.00128056063536192,0.32612129728507,2.19532666871787,5.16797918443933
"362",0.4083,0.00136242388416032,0.336582625311042,2.23771276902726,5.2308559956726
"363",0.4086,0.00144428713295876,0.347043953337024,2.28009886933674,5.29373280690605
"364",0.4089,0.00153246607418962,0.357884989960546,2.32328998503534,5.35712164166558
"365",0.4092,0.00162696070785268,0.369105735181554,2.3672861161227,5.42102249995039
"366",0.4095,0.00172145534151567,0.380326480402547,2.41128224720998,5.484923358235
"367",0.4098,0.00183045272134859,0.39235428703417,2.45692141758546,5.54982023940539
"368",0.4101,0.00193945010118157,0.404382093665806,2.50256058796102,5.61471712057599
"369",0.4104,0.00205676662096991,0.41683840390124,2.54903716831515,5.68009664330492
"370",0.4107,0.00218240228071327,0.429723217740404,2.59635115864746,5.74595880759133
"371",0.411,0.00230803794045658,0.442608031579557,2.64366514897969,5.81182097187755
"372",0.4113,0.00245274672184624,0.456402147655648,2.69268434959069,5.87861490450105
"373",0.4116,0.00259745550323597,0.470196263731755,2.74170355020179,5.94540883712477
"374",0.4119,0.00275308765023495,0.484472374062792,2.79158977134479,6.01265048145595
"375",0.4122,0.00291964316284276,0.499230478648687,2.84234301301927,6.0803398374937
"376",0.4125,0.00308619867545044,0.513988583234561,2.89309625469365,6.14802919353122
"377",0.4128,0.00327775755750796,0.529767789375519,2.94561063297361,6.21657474744934
"378",0.4131,0.00346931643956565,0.545546995516502,2.99812501125369,6.28512030136771
"379",0.4134,0.00367517163094372,0.561866536419236,3.05153254698488,6.35407287846207
"380",0.4137,0.00389532313164159,0.578726412083637,3.10583324016672,6.42343247873149
"381",0.414,0.00411547463233937,0.595586287748022,3.16013393334846,6.49279207900069
"382",0.4143,0.00436829608248546,0.613588875647737,3.21624401444131,6.56292060820344
"383",0.4146,0.00462111753263168,0.631591463547472,3.27235409553426,6.63304913740644
"384",0.4149,0.00489258765112814,0.650197671534812,3.32937925756036,6.70353807243432
"385",0.4152,0.00518270643797407,0.669407499609658,3.38731950051908,6.77438741328608
