"","X1","X2","X3","X4","X5"
"278",-3.568,1.11142050399114e-08,0.000121002204298418,0.00225019252176192,0.00809226696615439
"279",-3.552,1.22014353581334e-08,0.000127063271334573,0.00232470059271253,0.00829461139537426
"280",-3.536,1.32886656763553e-08,0.000133124338370728,0.00239920866366313,0.00849695582459414
"281",-3.52,1.43758959945773e-08,0.000139185405406883,0.00247371673461373,0.00869930025381402
"282",-3.504,1.6110577229705e-08,0.000146845540928223,0.00256017942295545,0.00892444374864458
"283",-3.488,1.78452584648327e-08,0.000154505676449562,0.00264664211129717,0.00914958724347515
"284",-3.472,1.95799396999604e-08,0.000162165811970902,0.00273310479963889,0.00937473073830571
"285",-3.456,2.13146209350881e-08,0.000169825947492242,0.00281956748798061,0.00959987423313628
"286",-3.44,2.30493021702158e-08,0.000177486083013581,0.00290603017632234,0.00982501772796686
"287",-3.424,2.58082571449199e-08,0.000187140613464738,0.00300611685319062,0.0100749510308654
"288",-3.408,2.85672121196235e-08,0.000196795143915892,0.00310620353005888,0.0103248843337639
"289",-3.392,3.13261670943272e-08,0.000206449674367046,0.00320629020692713,0.0105748176366623
"290",-3.376,3.40851220690307e-08,0.0002161042048182,0.00330637688379538,0.0108247509395608
"291",-3.36,3.68440770437341e-08,0.000225758735269352,0.0034064635606636,0.0110746842424591
"292",-3.344,4.12179474597297e-08,0.00023789295543502,0.00352202961876211,0.0113514887930198
"293",-3.328,4.55918178757254e-08,0.000250027175600689,0.00363759567686063,0.0116282933435805
"294",-3.312,4.99656882917211e-08,0.000262161395766357,0.00375316173495915,0.0119050978941411
"295",-3.296,5.43395587077168e-08,0.000274295615932026,0.00386872779305767,0.0121819024447018
"296",-3.28,5.87134291237125e-08,0.000286429836097694,0.00398429385115619,0.0124587069952625
"297",-3.264,6.56246003564281e-08,0.000301637283729089,0.00411739277224275,0.0127645467533986
"298",-3.248,7.25357715891438e-08,0.000316844731360485,0.00425049169332932,0.0130703865115347
"299",-3.232,7.94469428218594e-08,0.000332052178991881,0.00438359061441589,0.0133762262696708
"300",-3.216,8.63581140545751e-08,0.000347259626623276,0.00451668953550247,0.013682066027807
"301",-3.2,9.32692852872908e-08,0.000362467074254672,0.00464978845658904,0.0139879057859431
"302",-3.184,1.04152779032663e-07,0.000381470910393727,0.00480268299827965,0.0143250167969146
"303",-3.168,1.15036272778035e-07,0.000400474746532782,0.00495557753997026,0.014662127807886
"304",-3.152,1.25919766523407e-07,0.000419478582671838,0.00510847208166086,0.0149992388188575
"305",-3.136,1.36803260268779e-07,0.000438482418810893,0.00526136662335147,0.015336349829829
"306",-3.12,1.47686754014151e-07,0.000457486254949949,0.00541426116504209,0.0156734608408005
"307",-3.104,1.64766474597677e-07,0.000481164112733924,0.00558943325060255,0.0160441383623655
"308",-3.088,1.81846195181204e-07,0.0005048419705179,0.00576460533616302,0.0164148158839305
"309",-3.072,1.98925915764731e-07,0.000528519828301876,0.00593977742172349,0.0167854934054954
"310",-3.056,2.16005636348257e-07,0.000552197686085851,0.00611494950728396,0.0171561709270604
"311",-3.04,2.33085356931784e-07,0.000575875543869828,0.00629012159284443,0.0175268484486254
"312",-3.024,2.5979400846911e-07,0.00060528820410428,0.00649028042773119,0.0179334314769136
"313",-3.008,2.86502660006437e-07,0.000634700864338732,0.00669043926261794,0.0183400145052018
"314",-2.992,3.13211311543763e-07,0.000664113524573184,0.0068905980975047,0.01874659753349
"315",-2.976,3.3991996308109e-07,0.000693526184807637,0.00709075693239146,0.0191531805617781
"316",-2.96,3.66628614618416e-07,0.00072293884504209,0.00729091576727823,0.0195597635900664
"317",-2.944,4.08242957404766e-07,0.000759363075085028,0.00751900364597945,0.0200046166431227
"318",-2.928,4.49857300191117e-07,0.000795787305127967,0.00774709152468069,0.0204494696961791
"319",-2.912,4.91471642977468e-07,0.000832211535170905,0.00797517940338193,0.0208943227492354
"320",-2.896,5.33085985763818e-07,0.000868635765213844,0.00820326728208316,0.0213391758022918
"321",-2.88,5.74700328550169e-07,0.000905059995256784,0.00843135516078441,0.0217840288553482
"322",-2.864,6.39297434298873e-07,0.000950025843411237,0.00869055036884097,0.0222695209021446
"323",-2.848,7.03894540047578e-07,0.000994991691565692,0.00894974557689755,0.0227550129489411
"324",-2.832,7.68491645796283e-07,0.00103995753972015,0.00920894078495412,0.0232405049957376
"325",-2.816,8.33088751544988e-07,0.0010849233878746,0.00946813599301069,0.0237259970425341
"326",-2.8,8.97685857293694e-07,0.00112988923602906,0.00972733120106727,0.0242114890893307
"327",-2.784,9.97575141405313e-07,0.00118522200054452,0.0100210473622561,0.0247399695477753
"328",-2.768,1.09746442551693e-06,0.00124055476505998,0.010314763523445,0.02526845000622
"329",-2.752,1.19735370962855e-06,0.00129588752957545,0.0106084796846339,0.0257969304646646
"330",-2.736,1.29724299374018e-06,0.00135122029409091,0.0109021958458227,0.0263254109231093
"331",-2.72,1.3971322778518e-06,0.00140655305860637,0.0111959120070116,0.026853891381554
"332",-2.704,1.55098851386784e-06,0.00147442004165414,0.0115277931771984,0.0274276631518979
"333",-2.688,1.70484474988388e-06,0.00154228702470192,0.0118596743473853,0.0280014349222418
"334",-2.672,1.85870098589993e-06,0.00161015400774969,0.0121915555175721,0.0285752066925857
"335",-2.656,2.01255722191597e-06,0.00167802099079746,0.012523436687759,0.0291489784629296
"336",-2.64,2.16641345793201e-06,0.00174588797384524,0.0128553178579458,0.0297227502332735
"337",-2.624,2.40243612051229e-06,0.00182884997897538,0.0132292286281087,0.0303440397834474
"338",-2.608,2.63845878309257e-06,0.00191181198410552,0.0136031393982717,0.0309653293336213
"339",-2.592,2.87448144567285e-06,0.00199477398923566,0.0139770501684346,0.0315866188837951
"340",-2.576,3.11050410825313e-06,0.0020777359943658,0.0143509609385975,0.032207908433969
"341",-2.56,3.34652677083341e-06,0.00216069799949594,0.0147248717087604,0.0328291979841429
"342",-2.544,3.70709217640173e-06,0.00226176532826714,0.0151448815535884,0.0335001225608813
"343",-2.528,4.06765758197005e-06,0.00236283265703834,0.0155648913984163,0.0341710471376196
"344",-2.512,4.42822298753837e-06,0.00246389998580954,0.0159849012432443,0.034841971714358
"345",-2.496,4.78878839310669e-06,0.00256496731458074,0.0164049110880723,0.0355128962910964
"346",-2.48,5.14935379867502e-06,0.00266603464335194,0.0168249209329002,0.0361838208678348
"347",-2.464,5.69782347351135e-06,0.00278872708522538,0.0172952820319554,0.0369063529717061
"348",-2.448,6.2462931483477e-06,0.00291141952709882,0.0177656431310106,0.0376288850755774
"349",-2.432,6.79476282318405e-06,0.00303411196897227,0.0182360042300658,0.0383514171794488
"350",-2.416,7.34323249802039e-06,0.00315680441084572,0.018706365329121,0.0390739492833202
"351",-2.4,7.89170217285674e-06,0.00327949685271916,0.0191767264281762,0.0397964813871916
"352",-2.384,8.72232289271458e-06,0.00342790683462746,0.0197018441979264,0.0405724107203513
"353",-2.368,9.55294361257224e-06,0.00357631681653571,0.0202269619676763,0.0413483400535105
"354",-2.352,1.03835643324299e-05,0.00372472679844397,0.0207520797374263,0.0421242693866698
"355",-2.336,1.12141850522877e-05,0.00387313678035223,0.0212771975071763,0.042900198719829
"356",-2.32,1.20448057721453e-05,0.00402154676226045,0.0218023152769261,0.0436761280529879
"357",-2.304,1.3297008078588e-05,0.00420040442442594,0.0223867108882186,0.0445070212248512
"358",-2.288,1.45492103850307e-05,0.00437926208659143,0.0229711064995111,0.0453379143967146
"359",-2.272,1.58014126914734e-05,0.00455811974875692,0.0235555021108036,0.0461688075685779
"360",-2.256,1.70536149979161e-05,0.00473697741092242,0.0241398977220961,0.0469997007404413
"361",-2.24,1.83058173043589e-05,0.00491583507308791,0.0247242933333886,0.0478305939123047
"362",-2.224,2.01847198724403e-05,0.00513057356169813,0.025372557554414,0.0487177522693922
"363",-2.208,2.20636224405217e-05,0.00534531205030835,0.0260208217754394,0.0496049106264798
"364",-2.192,2.39425250086031e-05,0.00556005053891857,0.0266690859964647,0.0504920689835675
"365",-2.176,2.58214275766846e-05,0.00577478902752879,0.0273173502174901,0.0513792273406551
"366",-2.16,2.7700330144766e-05,0.00598952751613901,0.0279656144385155,0.0522663856977427
"367",-2.144,3.05059225636676e-05,0.00624634623060174,0.0286823522420997,0.0532108017283226
"368",-2.128,3.33115149825692e-05,0.00650316494506448,0.029399090045684,0.0541552177589026
"369",-2.112,3.61171074014708e-05,0.00675998365952722,0.0301158278492682,0.0550996337894825
"370",-2.096,3.89226998203724e-05,0.00701680237398996,0.0308325656528525,0.0560440498200625
"371",-2.08,4.1728292239274e-05,0.0072736210884527,0.0315493034564368,0.0569884658506424
"372",-2.064,4.58966385576017e-05,0.00757954399484633,0.0323390689664129,0.0579907787009283
"373",-2.048,5.00649848759294e-05,0.00788546690123996,0.033128834476389,0.0589930915512142
"374",-2.032,5.42333311942572e-05,0.00819138980763359,0.0339185999863652,0.0599954044015001
"375",-2.016,5.84016775125849e-05,0.00849731271402723,0.0347083654963413,0.060997717251786
"376",-2,6.25700238309127e-05,0.00880323562042087,0.0354981310063175,0.062000030102072
"377",-1.984,6.87309456093093e-05,0.00916616105305958,0.0363653525339279,0.0630604808266648
"378",-1.968,7.4891867387706e-05,0.00952908648569831,0.0372325740615384,0.0641209315512576
"379",-1.952,8.10527891661027e-05,0.00989201191833703,0.0380997955891489,0.0651813822758505
"380",-1.936,8.72137109444994e-05,0.0102549373509758,0.0389670171167594,0.0662418330004433
"381",-1.92,9.33746327228962e-05,0.0106178627836145,0.0398342386443699,0.0673022837250362
"382",-1.904,0.000102431732291213,0.0110466004205507,0.0407831337844891,0.0684206709778643
"383",-1.888,0.00011148883185953,0.0114753380574869,0.0417320289246083,0.0695390582306924
"384",-1.872,0.000120545931427848,0.0119040756944231,0.0426809240647276,0.0706574454835206
"385",-1.856,0.000129603030996165,0.0123328133313592,0.0436298192048468,0.0717758327363487
"386",-1.84,0.000138660130564482,0.0127615509682954,0.0445787143449661,0.0728942199891769
"387",-1.824,0.00015190072992473,0.0132658409104649,0.0456131953645645,0.074069856939922
"388",-1.808,0.000165141329284977,0.0137701308526344,0.046647676384163,0.0752454938906673
"389",-1.792,0.000178381928645225,0.0142744207948039,0.0476821574037614,0.0764211308414125
"390",-1.776,0.000191622528005473,0.0147787107369734,0.0487166384233599,0.0775967677921577
"391",-1.76,0.00020486312736572,0.0152830006791429,0.0497511194429584,0.078772404742903
"392",-1.744,0.0002241077274013,0.0158735088238918,0.0508746895003238,0.0800040780751233
"393",-1.728,0.00024335232743688,0.0164640169686406,0.0519982595576893,0.0812357514073437
"394",-1.712,0.00026259692747246,0.0170545251133894,0.0531218296150548,0.082467424739564
"395",-1.696,0.000281841527508041,0.0176450332581383,0.0542453996724204,0.0836990980717844
"396",-1.68,0.000301086127543621,0.0182355414028871,0.0553689697297859,0.0849307714040048
"397",-1.664,0.000328889291492154,0.0189238246300979,0.0565846108104205,0.0862167033120222
"398",-1.648,0.000356692455440688,0.0196121078573087,0.0578002518910551,0.0875026352200397
"399",-1.632,0.000384495619389222,0.0203003910845195,0.0590158929716897,0.0887885671280572
"400",-1.616,0.000412298783337756,0.0209886743117303,0.0602315340523243,0.0900744990360748
"401",-1.6,0.00044010194728629,0.0216769575389412,0.061447175132959,0.0913604309440924
"402",-1.584,0.000480018962414197,0.0224753916842239,0.0627572289724724,0.0926982450932418
"403",-1.568,0.000519935977542104,0.0232738258295066,0.0640672828119858,0.0940360592423913
"404",-1.552,0.000559852992670012,0.0240722599747893,0.0653773366514992,0.0953738733915408
"405",-1.536,0.000599770007797919,0.024870694120072,0.0666873904910127,0.0967116875406903
"406",-1.52,0.000639687022925827,0.0256691282653548,0.0679974443305262,0.0980495016898399
"407",-1.504,0.000696623062129355,0.0265907915152807,0.0694034880095038,0.0994361941358762
"408",-1.488,0.000753559101332884,0.0275124547652067,0.0708095316884814,0.100822886581913
"409",-1.472,0.000810495140536413,0.0284341180151326,0.0722155753674591,0.102209579027949
"410",-1.456,0.000867431179739941,0.0293557812650586,0.0736216190464368,0.103596271473985
"411",-1.44,0.000924367218943471,0.0302774445149846,0.0750276627254145,0.104982963920022
"412",-1.424,0.0010050276150581,0.0313359488119294,0.0765303810567175,0.106414879995423
"413",-1.408,0.00108568801117274,0.0323944531088742,0.0780330993880206,0.107846796070825
"414",-1.392,0.00116634840728737,0.033452957405819,0.0795358177193236,0.109278712146227
"415",-1.376,0.00124700880340201,0.0345114617027638,0.0810385360506267,0.110710628221628
"416",-1.36,0.00132766919951664,0.0355699659997087,0.0825412543819298,0.11214254429703
"417",-1.344,0.00144113024745236,0.0367792293863496,0.0841403116549135,0.113615362461851
"418",-1.328,0.00155459129538806,0.0379884927729901,0.085739368927896,0.115088180626671
"419",-1.312,0.00166805234332377,0.0391977561596306,0.0873384262008788,0.116560998791491
"420",-1.296,0.00178151339125947,0.0404070195462711,0.0889374834738614,0.118033816956311
"421",-1.28,0.00189497443919517,0.0416162829329113,0.0905365407468433,0.11950663512113
"422",-1.264,0.00205339296744852,0.0429902366025984,0.0922304548303784,0.121015358741444
"423",-1.248,0.00221181149570188,0.0443641902722856,0.0939243689139136,0.122524082361759
"424",-1.232,0.00237023002395524,0.0457381439419727,0.0956182829974488,0.124032805982073
"425",-1.216,0.0025286485522086,0.0471120976116598,0.097312197080984,0.125541529602388
"426",-1.2,0.00268706708046196,0.048486051281347,0.0990061111645193,0.127050253222703
"427",-1.184,0.00290654267331659,0.0500382765340991,0.100792133383538,0.128589211178523
"428",-1.168,0.00312601826617123,0.0515905017868513,0.102578155602557,0.130128169134343
"429",-1.152,0.00334549385902587,0.0531427270396035,0.104364177821577,0.131667127090163
"430",-1.136,0.00356496945188051,0.0546949522923556,0.106150200040596,0.133206085045983
"431",-1.12,0.00378444504473516,0.0562471775451079,0.107936222259615,0.134745043001803
"432",-1.104,0.00408603969510642,0.0579904699748481,0.10981022682757,0.136307899936985
"433",-1.088,0.00438763434547768,0.0597337624045884,0.111684231395524,0.137870756872166
"434",-1.072,0.00468922899584894,0.0614770548343287,0.113558235963479,0.139433613807348
"435",-1.056,0.00499082364622021,0.063220347264069,0.115432240531434,0.140996470742529
"436",-1.04,0.00529241829659147,0.0649636396938093,0.117306245099389,0.142559327677711
"437",-1.024,0.00570332256590945,0.0669095008261194,0.11926263218904,0.144139104586067
"438",-1.008,0.00611422683522744,0.0688553619584295,0.121219019278691,0.145718881494423
"439",-0.992,0.00652513110454543,0.0708012230907396,0.123175406368343,0.14729865840278
"440",-0.976,0.00693603537386342,0.0727470842230497,0.125131793457994,0.148878435311137
"441",-0.96,0.00734693964318141,0.0746929453553599,0.127088180547646,0.150458212219493
"442",-0.944,0.00790175006499525,0.0768510056589521,0.129119797290869,0.152047317913864
"443",-0.928,0.00845656048680909,0.0790090659625443,0.131151414034092,0.153636423608235
"444",-0.912,0.00901137090862294,0.0811671262661365,0.133183030777316,0.155225529302606
"445",-0.896,0.00956618133043679,0.0833251865697287,0.135214647520539,0.156814634996977
"446",-0.88,0.0101209917522506,0.085483246873321,0.137246264263763,0.158403740691348
"447",-0.864,0.0108630293135536,0.0878606285769859,0.139344348063152,0.159994014526602
"448",-0.848,0.0116050668748565,0.0902380102806509,0.141442431862542,0.161584288361856
"449",-0.832,0.0123471044361594,0.0926153919843159,0.143540515661931,0.16317456219711
"450",-0.816,0.0130891419974624,0.0949927736879809,0.145638599461321,0.164764836032365
"451",-0.8,0.0138311795587653,0.097370155391646,0.14773668326071,0.166355109867619
"452",-0.784,0.0148137322876068,0.0999707887814503,0.149890831747829,0.167937875886266
"453",-0.768,0.0157962850164483,0.102571422171255,0.152044980234949,0.169520641904914
"454",-0.752,0.0167788377452899,0.105172055561059,0.154199128722069,0.171103407923561
"455",-0.736,0.0177613904741314,0.107772688950864,0.156353277209188,0.172686173942209
"456",-0.72,0.018743943202973,0.110373322340668,0.158507425696308,0.174268939960857
"457",-0.704,0.0200312571559582,0.113197235038824,0.160705597461701,0.175835072403924
"458",-0.688,0.0213185711089434,0.11602114773698,0.162903769227095,0.177401204846992
"459",-0.672,0.0226058850619287,0.118845060435136,0.165101940992488,0.17896733729006
"460",-0.656,0.0238931990149139,0.121668973133291,0.167300112757882,0.180533469733128
"461",-0.64,0.0251805129678992,0.124492885831447,0.169498284523275,0.182099602176196
"462",-0.624,0.0268482875217912,0.127535490722986,0.171726834353592,0.183639602056198
"463",-0.608,0.0285160620756832,0.130578095614524,0.173955384183909,0.185179601936199
"464",-0.592,0.0301838366295752,0.133620700506063,0.176183934014226,0.186719601816201
"465",-0.576,0.0318516111834672,0.136663305397601,0.178412483844543,0.188259601696203
"466",-0.56,0.0335193857373592,0.13970591028914,0.18064103367486,0.189799601576205
"467",-0.544,0.0356544568290876,0.142957323915418,0.182884785449774,0.191303683748426
"468",-0.528,0.037789527920816,0.146208737541696,0.185128537224688,0.192807765920647
"469",-0.512,0.0399245990125444,0.149460151167974,0.187372288999603,0.194311848092868
"470",-0.496,0.0420596701042729,0.152711564794253,0.189616040774517,0.195815930265088
"471",-0.48,0.0441947411960013,0.155962978420531,0.191859792549431,0.197320012437309
"472",-0.464,0.0468935705919586,0.159407407343262,0.194102152169509,0.198778202336223
"473",-0.448,0.0495923999879158,0.162851836265993,0.196344511789586,0.200236392235136
"474",-0.431999999999999,0.0522912293838731,0.166296265188724,0.198586871409663,0.20169458213405
"475",-0.415999999999999,0.0549900587798304,0.169740694111455,0.20082923102974,0.203152772032964
"476",-0.399999999999999,0.0576888881757877,0.173185123034186,0.203071590649818,0.204610961931877
"477",-0.383999999999999,0.0610544343714238,0.176800360335511,0.205294700388908,0.206013200868316
"478",-0.367999999999999,0.0644199805670592,0.180415597636835,0.207517810127995,0.207415439804753
"479",-0.351999999999999,0.0677855267626946,0.184030834938158,0.209740919867083,0.20881767874119
"480",-0.335999999999999,0.0711510729583299,0.187646072239481,0.211964029606171,0.210219917677627
"481",-0.32,0.0745166191539645,0.191261309540803,0.214187139345256,0.211622156614062
"482",-0.304,0.0786531686153282,0.19501838663313,0.216372073860297,0.212958414263472
"483",-0.288,0.082789718076692,0.198775463725458,0.218557008375337,0.214294671912882
"484",-0.272,0.0869262675380558,0.202532540817786,0.220741942890378,0.215630929562292
"485",-0.256,0.0910628169994196,0.206289617910113,0.222926877405418,0.216967187211702
"486",-0.24,0.0951993664607835,0.210046695002441,0.225111811920459,0.218303444861113
"487",-0.224,0.100204980110381,0.213909734607812,0.227238814832169,0.21956383732227
"488",-0.208,0.105210593759978,0.217772774213183,0.22936581774388,0.220824229783428
"489",-0.192,0.110216207409576,0.221635813818555,0.23149282065559,0.222084622244586
"490",-0.176,0.115221821059173,0.225498853423926,0.233619823567301,0.223345014705744
"491",-0.16,0.12022743470877,0.229361893029297,0.235746826479011,0.224605407166903
"492",-0.144,0.126183842894098,0.233288206901449,0.23779558499493,0.225780318742351
"493",-0.128,0.132140251079425,0.237214520773602,0.239844343510849,0.2269552303178
"494",-0.112,0.138096659264753,0.241140834645754,0.241893102026768,0.228130141893249
"495",-0.0960000000000001,0.14405306745008,0.245067148517906,0.243941860542687,0.229305053468697
"496",-0.0800000000000001,0.150009475635408,0.248993462390058,0.245990619058606,0.230479965044146
"497",-0.0640000000000001,0.156969559490759,0.252933931534833,0.247940572593929,0.231560171697262
"498",-0.048,0.16392964334611,0.256874400679608,0.249890526129251,0.232640378350379
"499",-0.032,0.170889727201461,0.260814869824382,0.251840479664574,0.233720585003495
"500",-0.016,0.177849811056811,0.264755338969157,0.253790433199896,0.234800791656611
"501",0,0.184809894912163,0.268695808113932,0.255740386735219,0.235880998309728
"502",0.016,0.192783332501163,0.272595573535865,0.257571063956137,0.236857790596948
"503",0.032,0.200756770090164,0.276495338957799,0.259401741177055,0.237834582884169
"504",0.048,0.208730207679165,0.280395104379732,0.261232418397974,0.23881137517139
"505",0.0640000000000001,0.216703645268166,0.284294869801666,0.263063095618892,0.239788167458611
"506",0.0800000000000001,0.224677082857168,0.2881946352236,0.264893772839811,0.240764959745832
"507",0.0960000000000001,0.233615296868253,0.291994113484128,0.266585150077822,0.241630262914031
"508",0.112,0.242553510879338,0.295793591744657,0.268276527315834,0.242495566082229
"509",0.128,0.251491724890423,0.299593070005186,0.269967904553846,0.243360869250428
"510",0.144,0.260429938901508,0.303392548265714,0.271659281791858,0.244226172418627
"511",0.16,0.269368152912594,0.307192026526243,0.27335065902987,0.245091475586825
"512",0.176,0.279150314481925,0.310828246904164,0.274883531669532,0.245837964471795
"513",0.192,0.288932476051256,0.314464467282084,0.276416404309194,0.246584453356764
"514",0.208,0.298714637620588,0.318100687660004,0.277949276948856,0.247330942241734
"515",0.224,0.308496799189919,0.321736908037925,0.279482149588517,0.248077431126703
"516",0.24,0.318278960759251,0.325373128415846,0.28101502222818,0.248823920011673
"517",0.256,0.328701372672914,0.328781367917267,0.282371379534028,0.24944512637947
"518",0.272,0.339123784586578,0.332189607418689,0.283727736839877,0.250066332747268
"519",0.288,0.349546196500242,0.335597846920111,0.285084094145726,0.250687539115066
"520",0.304,0.359968608413906,0.339006086421532,0.286440451451575,0.251308745482864
"521",0.32,0.370391020327571,0.342414325922954,0.287796808757425,0.251929951850662
"522",0.336,0.381162564642986,0.345529995980887,0.28896020175575,0.252420361892744
"523",0.352,0.391934108958403,0.348645666038821,0.290123594754075,0.252910771934826
"524",0.368,0.402705653273819,0.351761336096754,0.291286987752401,0.253401181976909
"525",0.384,0.413477197589235,0.354877006154687,0.292450380750727,0.253891592018991
"526",0.4,0.424248741904651,0.35799267621262,0.293613773749052,0.254382002061074
"527",0.416,0.434995043657418,0.360753392297937,0.294569665287619,0.254737141888229
"528",0.432,0.445741345410184,0.363514108383255,0.295525556826187,0.255092281715384
"529",0.448,0.456487647162951,0.366274824468572,0.296481448364754,0.255447421542539
"530",0.464,0.467233948915718,0.369035540553889,0.297437339903321,0.255802561369694
"531",0.48,0.477980250668485,0.371796256639207,0.298393231441888,0.25615770119685
"532",0.496,0.488258604487497,0.374144001211295,0.299129317473979,0.256374208375157
"533",0.512,0.498536958306511,0.376491745783383,0.299865403506071,0.256590715553465
"534",0.528,0.508815312125523,0.378839490355472,0.300601489538162,0.256807222731772
"535",0.544,0.519093665944536,0.38118723492756,0.301337575570253,0.257023729910079
"536",0.56,0.52937201976355,0.383534979499649,0.302073661602344,0.257240237088387
"537",0.576000000000001,0.538697851310788,0.385418252013647,0.302580153121032,0.257315916519613
"538",0.592000000000001,0.548023682858026,0.387301524527646,0.303086644639721,0.257391595950839
"539",0.608000000000001,0.557349514405264,0.389184797041645,0.303593136158409,0.257467275382064
"540",0.624000000000001,0.566675345952502,0.391068069555644,0.304099627677097,0.25754295481329
"541",0.640000000000001,0.576001177499741,0.392951342069643,0.304606119195786,0.257618634244516
"542",0.656000000000001,0.583884922483538,0.394327179364094,0.304875975097662,0.257552497007881
"543",0.672000000000001,0.591768667467335,0.395703016658546,0.305145830999538,0.257486359771246
"544",0.688000000000001,0.599652412451133,0.397078853952999,0.305415686901414,0.25742022253461
"545",0.704000000000001,0.607536157434931,0.398454691247451,0.30568554280329,0.257354085297975
"546",0.720000000000001,0.615419902418729,0.399830528541903,0.305955398705166,0.25728794806134
"547",0.736000000000001,0.621410952633056,0.400666276770242,0.30598450118047,0.257080232195465
"548",0.752000000000001,0.627402002847383,0.401502024998581,0.306013603655775,0.25687251632959
"549",0.768000000000001,0.63339305306171,0.40233777322692,0.306042706131079,0.256664800463716
"550",0.784000000000001,0.639384103276038,0.403173521455259,0.306071808606383,0.256457084597841
"551",0.800000000000001,0.645375153490366,0.404009269683599,0.306100911081688,0.256249368731966
"552",0.816000000000001,0.649107429955232,0.404283996292293,0.305888176871627,0.255901541334882
"553",0.832000000000001,0.652839706420098,0.404558722900987,0.305675442661566,0.255553713937797
"554",0.848000000000001,0.656571982884964,0.404833449509681,0.305462708451505,0.255205886540713
"555",0.864000000000001,0.66030425934983,0.405108176118375,0.305249974241445,0.254858059143628
"556",0.880000000000001,0.664036535814697,0.405382902727069,0.305037240031384,0.254510231746544
"557",0.896000000000001,0.665268920421957,0.405088354148994,0.304584662996063,0.254024972195965
"558",0.912000000000001,0.666501305029218,0.404793805570918,0.304132085960741,0.253539712645386
"559",0.928000000000001,0.667733689636479,0.404499256992843,0.30367950892542,0.253054453094806
"560",0.944000000000001,0.668966074243739,0.404204708414768,0.303226931890099,0.252569193544227
"561",0.960000000000001,0.670198458851,0.403910159836693,0.302774354854778,0.252083933993648
"562",0.976000000000001,0.66884330503766,0.403051196749364,0.302086977662976,0.251465098525963
"563",0.992000000000001,0.66748815122432,0.402192233662035,0.301399600471174,0.250846263058279
"564",1.008,0.66613299741098,0.401333270574707,0.300712223279372,0.250227427590594
"565",1.024,0.664777843597641,0.400474307487378,0.300024846087571,0.249608592122909
"566",1.04,0.663422689784302,0.39961534440005,0.299337468895769,0.248989756655225
"567",1.056,0.659557199149891,0.398209819608605,0.298423284165761,0.24824232497569
"568",1.072,0.655691708515482,0.39680429481716,0.297509099435753,0.247494893296155
"569",1.088,0.651826217881072,0.395398770025714,0.296594914705745,0.24674746161662
"570",1.104,0.647960727246663,0.393993245234269,0.295680729975736,0.246000029937085
"571",1.12,0.644095236612254,0.392587720442825,0.294766545245729,0.24525259825755
"572",1.136,0.637953414069196,0.390665801688051,0.293636329005632,0.244382603271664
"573",1.152,0.631811591526138,0.388743882933278,0.292506112765536,0.243512608285779
"574",1.168,0.625669768983081,0.386821964178504,0.291375896525439,0.242642613299893
"575",1.184,0.619527946440024,0.384900045423731,0.290245680285343,0.241772618314008
"576",1.2,0.613386123896967,0.382978126668958,0.289115464045247,0.240902623328123
"577",1.216,0.605332609908559,0.380581104280427,0.287782546808548,0.23991706547131
"578",1.232,0.597279095920139,0.378184081891887,0.286449629571843,0.238931507614493
"579",1.248,0.589225581931718,0.375787059503348,0.285116712335138,0.237945949757675
"580",1.264,0.581172067943298,0.373390037114809,0.283783795098433,0.236960391900858
"581",1.28,0.573118553954864,0.370993014726261,0.282450877861721,0.235974834044035
"582",1.296,0.563608917743318,0.368171668244482,0.280930860800384,0.234881582030663
"583",1.312,0.554099281531772,0.365350321762703,0.279410843739048,0.233788330017292
"584",1.328,0.544589645320226,0.362528975280924,0.277890826677711,0.232695078003921
"585",1.344,0.535080009108681,0.359707628799145,0.276370809616374,0.23160182599055
"586",1.36,0.525570372897136,0.356886282317367,0.274850792555038,0.230508573977178
"587",1.376,0.515104569888135,0.353698907613904,0.273161218086293,0.229316254079861
"588",1.392,0.504638766879135,0.350511532910443,0.271471643617549,0.228123934182543
"589",1.408,0.494172963870135,0.347324158206981,0.269782069148805,0.226931614285225
"590",1.424,0.483707160861135,0.344136783503519,0.268092494680061,0.225739294387908
"591",1.44,0.473241357852135,0.340949408800058,0.266402920211318,0.22454697449059
"592",1.456,0.462317555313534,0.337459625345132,0.264562907704881,0.223264850687258
"593",1.472,0.451393752774933,0.333969841890206,0.262722895198444,0.221982726883925
"594",1.488,0.440469950236331,0.330480058435281,0.260882882692008,0.220700603080593
"595",1.504,0.42954614769773,0.326990274980356,0.259042870185571,0.21941847927726
"596",1.52,0.418622345159129,0.32350049152543,0.257202857679135,0.218136355473928
"597",1.536,0.407697281507403,0.319774957019267,0.255232715880564,0.216774202957802
"598",1.552,0.396772217855677,0.316049422513104,0.253262574081993,0.215412050441675
"599",1.568,0.385847154203951,0.31232388800694,0.251292432283423,0.214049897925549
"600",1.584,0.374922090552225,0.308598353500777,0.249322290484852,0.212687745409422
"601",1.6,0.363997026900499,0.304872818994614,0.247352148686282,0.211325592893296
"602",1.616,0.353456994408767,0.300978975625413,0.245272976812305,0.209893567525473
"603",1.632,0.342916961917035,0.297085132256213,0.243193804938328,0.20846154215765
"604",1.648,0.332376929425303,0.293191288887012,0.241114633064351,0.207029516789827
